name,health-resource,address,lat,long
THE GENERICS PHARMACY,pharmacy,"Barangay 9, Poblacion, Tigbauan, Iloilo",,
AVE AND AYSSE PHARMACY,pharmacy,"Cartagena St., Barotac Nuevo, Iloilo",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"G/F City Mall San Carlos, Brgy. II, , San Carlos, Negros Occidental",,
WATSONS YOUR PERSONAL DRUGSTORE,pharmacy,"Supermarket Area SM City Bacolod, Reclamation Area, Bacolod, Negros Occidental",,
MARIA LIZ PHARMACY,pharmacy,"Ceres Terminal, Barangay Camalig, Jaro, Iloilo City, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"G/F Main Entrance, New City Mall Dela Rama Centre, Luzuriaga St., Brgy. 12, Bacolod, Negros Occidental",,
7/22 PHARMACY,pharmacy,"Brgy. Rumbang, Pototan, Iloilo",,
COSTCO MEDICINE SHOPPE,pharmacy,"Delgado St., Iloilo City, Iloilo",,
GENERIKA DRUGSTORE,pharmacy,"V. GUSTILO ST. BRGY. IV, San Carlos, Negros Occidental",,
I S MEDICINE CORNER,pharmacy,"ICDC Building, City Mall, Barangay Ungka II, Pavia, Iloilo",,
Negros Grace Pharmacy,pharmacy,"Lot 2-B, Blk. 31, Brgy. Bata, Bacolod, Negros Occidental",,
DINGLE GOVERNMENT WORKERS DEVELOPMENT COOPERATIVE (DGWDC),pharmacy,"Muyco Street, Barangay Poblacion, Dingle, Iloilo",,
PHARMADOO MEDICAL GROUP INC. ,pharmacy,"2F Westland Gateway Complex, Brgy. San Rafael, Mandurriao, Iloilo City, Iloilo",,
MEDINA DRUG STORE,pharmacy,"Agora Public Market, Valois St., Brgy. II, La Carlota, Negros Occidental",,
GRACE PHARMACY,pharmacy,"Space G64, Ayala Malls Capitol Central, Barangay 8, Bacolod, Negros Occidental",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"Supermarket Area Savemore Market San Carlos, Locsin St., Brgy. IV, San Carlos, Negros Occidental",,
GLEN'S PHARMACY,pharmacy,"Guanzon St., Brgy. 3, Kabankalan, Negros Occidental",,
S GARCIA DRUGSTORE,pharmacy,"Agora Public Market, Barangay II (Poblacion), La Carlota, Negros Occidental",,
FOURMULA 1 + BOTIKA NG BARANGAY  (F1+ BNB),pharmacy,"RHU Bldg., Delima St., Poblacion, Belison, Antique",,
ROSE PHARMACY,pharmacy,"Gustilo Street, Barangay Five, San Carlos, Negros Occidental",,
TABLETAS 2 PHARMACY & MEDICAL SUPPLIES,pharmacy,"CV Ramos Avenue, Purok Tapulanga, Brgy. Taculing, Bacolod, Negros Occidental",,
SABER DRUGSTORE,pharmacy,"Brgy. Bancal, Carles, Iloilo",,
DANCALAN DRUGSTORE,pharmacy,"Dancalan, Ilog, Negros Occidental",,
PLMSC PHARMACY INCORPORATED,pharmacy,"PLMSC Building, Dela Rama St., Zamora-Melliza, Iloilo City, Iloilo",,
ILOILO GRACE PHARMACY,pharmacy,"GT Plaza Mall, M. H. Del Pilar St., Brgy. Poblacion, Molo, Iloilo City, Iloilo",,
MEDIHUB PHARMACY,pharmacy,"Total Gas Station, Cabahug Street, Brgy. 2 Pob. (zone 2), Cadiz, Negros Occidental",,
FARMACIA THADDEUS,pharmacy,"Sto. Domingo St., San Joaquin, Iloilo",,
BOTIKA AMARIS,pharmacy,"Taram Bldg. Blk. 15 Lot 5 Purok Mabinuligon, Barangay Mansilingan, Bacolod, Negros Occidental",,
FARMACIA NEO,pharmacy,"185-A Barangay Bonifacio-Tanza, Iloilo City, Iloilo",,
MALEZA'S DRUGSTORE,pharmacy,"Fulton St., Isio, Cauayan, Negros Occidental",,
D AND F PHARMACY,pharmacy,"Salvacion, Buenavista, Guimaras, Buenavista, Guimaras",,
ROKIA PHARMACY,pharmacy,"Barangay Bancal Public Market, Bancal, Carles, Iloilo",,
IM4 PHARMACY,pharmacy,"Atabay, San Jose, Antique",,
FLORTON DRUGSTORE,pharmacy,"San Roque St., Loctugan, Roxas, Capiz",,
GUSTILO PHARMACY,pharmacy,"Gustilo Town Center Provincial Road , Barangay 1A Poblacion, Manapla, Bacolod, Negros Occidental",,
MERCURY DRUG,pharmacy,"Corner Burgos-Lacson Sts., Bacolod, Negros Occidental",,
RIOSTAR PHARMACY,pharmacy,"Barangay Poblacion, Ajuy, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Lopue's San Sebastian St., Bacolod, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"BLOCK 2, LOT 29 & 30, SASON BLDG., ALIJIS ROAD, BARANGAY ALIJIS, Bacolod, Negros Occidental",,
E. Berlin Pharmacy,pharmacy,"Iznart, Iloilo City, Iloilo",,
Deb Pharmacy,pharmacy,"Real St. Poblacion, Banate, Iloilo",,
GENERIKA DRUGSTORE,pharmacy,"De leon St., Brgy. II, Victorias, Negros Occidental",,
JASAC Drugstore,pharmacy,"Bermejo Street, Zone III, Cabatuan, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"G/F Lopue's East Centre, Burgos Hilado St., National Highway, Brgy. Villamonte, Bacolod, Negros Occidental",,
LITTLE FLOWER DRUGSTORE,pharmacy,"Tan Lorenzo St., Brgy. 1, Kabankalan, Negros Occidental",,
The Generics Pharmacy,pharmacy,"Rizal St., Barotac Viejo, Iloilo",,
ELEGARLE DRUGSTORE,pharmacy,"Injap, Burgos St., Brgy. Inzo Arnaldo Village, , Roxas, Capiz",,
ROSE PHARMACY,pharmacy,"Rizal St., Brgy. Rizal-Tuguisan, Guimbal, Iloilo",,
MEDIGREEN DRUGSTORE,pharmacy,"Nueva St., Poblacion, Tibiao, Antique",,
FARMACIA NI DOK,pharmacy,"Ground Floor Sunflower Resort, Brgy. Balabag, Boracay Island, Malay, Makato, Aklan",,
R & E PHARMACY,pharmacy,"Salvani St., Poblacion, Patnongon, Antique",,
Negros Grace Pharmacy,pharmacy,"Merci Bldg., Guanzon St., Brgy. 1-Poblacion, Kabankalan, Negros Occidental",,
The Generics Pharmacy,pharmacy,"Lot 22, Blk. 1 Lucky Homes, Brgy. Handumanan, Bacolod, Negros Occidental",,
MERCURY DRUG ,pharmacy,"Space No. 1054, 1055, 1057A &1058A, First Floor, Ayala Malls Capitol Central, Gatuslao Street, Barangay 8, Bacolod, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Lopez Jaena St., Brgy. 1, Pob., Hinigaran, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Lopue's Value Store Bldg., Marañon St., Brgy. Poblacion II, Sagay, Negros Occidental",,
DON LEOVIGILDO N. DIAPO SR. MUNICIPAL HOSPITAL PHARMACY,pharmacy,"Sto. Rosario St. Extension, Poblacion, Madalag, Aklan",,
LA ESTETICA INTERNATIONAL INC.,pharmacy,"EX 318 3D Level Northwing SM Expansion Bldg., Barangay 12, Bacolod, Negros Occidental",,
APTEK PHARMACY,pharmacy,"Public Market, Poblacion, Culasi, Antique",,
ST. VERONICA DRUG STORE,pharmacy,"CABAHUG ST., BRGY. ZONE III, Cadiz, Negros Occidental",,
MERCURY DRUG,pharmacy,"MST Building, Rizal Street, Barangay IV Poblacion, Hinigaran, Negros Occidental",,
MEDIGREEN DRUGSTORE,pharmacy,"Nueva St., Poblacion, Tibiao, Tibiao, Antique",,
EDNEL PHARMACY,pharmacy,"Villareal Highway, Poblacion Tabuc, Mambusao, Capiz",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"Rivson Commercial Bldg., Mabini corner Amelia St., Brgy. 40, PCB, Bacolod, Negros Occidental",,
NAZ PHARMA,pharmacy,"STALL NO. 11 & 12, NEW PUBLIC MARKET BUILDING, OTON, ILOILO, POBLACION SOUTH, Oton, Iloilo",,
CLARISSA PHARMACY,pharmacy,"Centro Pojo (Pob.), Bugasong, Bugasong, Antique",,
MERCURY DRUG,pharmacy,"HPL Building, Veñegas St., District III, Poblacion, Sibalom, Antique",,
BOTIKA NUJI'S,pharmacy,"Door # 3, CJS Building, Montelibano St., Brgy. Granada, Bacolod, Negros Occidental",,
LAINE'S PHARMACY,pharmacy,"Public Market, Isabela, Negros Occidental",,
ROSE PHARMACY,pharmacy,"Gaisano City, Roxas Arnaldo Blvd., Roxas, Capiz",,
THE GENERICS PHARMACY,pharmacy,"Hernaez cor. Lopez Jaena Sts., Purok Sampaguita, Barangay 33, Bacolod, Negros Occidental",,
SUPER K DRUG VII,pharmacy,"ESTANCIA, ILOILO, Estancia, Iloilo",,
FARMACIA ROSELA,pharmacy,"FC Ledesma Ave., San Julio Subd., Brgy. II, San Carlos, Negros Occidental",,
MEDSHOPPE PHARMACY,pharmacy,"Roxas Avenue, Poblacion, New Washington, Aklan",,
A & M Medcare Product Distributors,pharmacy,"5th Lacson Street, Barangay 17, Bacolod, Negros Occidental",,
LAINE'S PHARMACY,pharmacy,"Public Market, Isabela, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Gaisano Arcade, Arnaldo Blvd., Roxas, Capiz",,
NEPCURIE DRUGSTORE,pharmacy,"Bangga Bante, Zarraga, Iloilo",,
XL PHARMACY & MEDICAL SUPPLIES,pharmacy,"#4 Descartin Building corner AB Parreño-Galo, Barangay 20, Bacolod, Negros Occidental",,
VINCOY DRUGSTORE,pharmacy,"Barangay. Balingasag, Bago City, Bacolod, Negros Occidental",,
KAZZ N' ZAIN PHARMA-MART,pharmacy,"Gurrea St., Brgy. I, Poblacion, La Carlota, Negros Occidental",,
XL PHARMACY & MEDICAL SUPPLIES,pharmacy,"#4 Descartin Building corner AB Parreño-Galo, Barangay 20, Bacolod, Negros Occidental",,
GENERIKA DRUGSTORE,pharmacy,"Stall #16, Passi Public Market, Dorillo St., Passi, Iloilo",,
MEDEXPRESS  DRUGSTORE,pharmacy,"BS AQUINO DRIVE, BRGY VILLAMONTE, BACOLOD CITY, Bacolod, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"106 OLIVAR BLDG., QUINTIN SALAS ST., JARO, , Iloilo City, Iloilo",,
BOTIKA KAEL,pharmacy,"Bonifacio street, Barangay Pojo , Bugasong, Antique",,
FOURMULA 1 + BOTIKA NG BAYAN (F1+BNB),pharmacy,"Cabano, San Lorenzo, Guimaras",,
CEMP PHARMACY,pharmacy,"Taft Street, Maasin, Iloilo",,
BGX PHARMACY,pharmacy,"Brgy. Aguisan, Himamaylan, Negros Occidental",,
HOSPITALIAN'S PHARMACY,pharmacy,"Palje St., Mambusao, Capiz",,
Laine's Pharmacy,pharmacy,"Public Market, Isabela, Negros Occidental",,
S.B.C PHARMACY,pharmacy,"Poblacion Norte, Ivisan, Ivisan, Capiz",,
THE GENERICS PHARMACY,pharmacy,"Villanueva Building, De Leon St., Brgy. II, Victorias, Negros Occidental",,
BOTIKA ATINA,pharmacy,"Libertad St., Igbaras, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Muyco Street, Dingle, Iloilo",,
FARMACIA TERESITA,pharmacy,"G-1 Teodoro Arcenas Trade Center (TACT), Roxas, Capiz",,
PANACEA PHARMACY,pharmacy,"Cor. La Paz- Ogatiz Sts., Brgy. III Poblacion, La Carlota, Negros Occidental",,
SINCERE DRUGSTORE,pharmacy,"G/F Guanzon Bldg. Gatuslao St., Brgy. 13, Bacolod, Negros Occidental",,
BLANCAFLOR DRUGSTORE,pharmacy,"Purok Rosas, Brgy. Su-ay, Himamaylan, Negros Occidental",,
XL PHARMACY & MEDICAL SUPPLIES,pharmacy,"NMA Bldg., CV Ramos Ave., Brgy. Taculing, Bacolod, Negros Occidental",,
GENERIKA DRUGSTORE,pharmacy,"MLT Bldg. Unit 2, Minglanilla St., Brgy. Suba, Calatrava, Negros Occidental",,
P.O.Y.D.L.C. PHARMACY,pharmacy,"#40 Lizares Yulo St., Purok Everlasting, Barangay 34, Bacolod, Negros Occidental",,
MERCURY DRUG,pharmacy,"Northpoint, Atrium Bldg., B.S. Aquino Drive, Villamonte, Bacolod, Negros Occidental",,
ST. MARY'S PHARMACY,pharmacy,"Sipalay Public Market, Sipalay, Negros Occidental",,
 Tabletas 4 Pharmacy  & Medical Supplies,pharmacy,"Loyola Heights cor. Hilado St., LN Agustin Drive, Brgy.Villamonte, Bacolod, Negros Occidental",,
FOURMULA ONE  PLUS BOTIKA NG BAYAN (F1 + BNB),pharmacy,"Real St., Poblacion, Patnongon, Antique",,
MERCURY DRUG,pharmacy,"Iznart St., Ed Ganzon, Iloilo City, Iloilo",,
CARIMED PHARMACY,pharmacy,"Brgy. Hibao-an Sur, Iloilo City, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Daalco Bldg., Mercedes Avenue, Brgy. 40, Bacolod, Negros Occidental",,
LORD'S DRUGSTORE,pharmacy,"Barangay Balabag, Pavia, Iloilo",,
The Generics Pharmacy,pharmacy,"G/F Carpark-Coop. Area, Lopue's East Center, Burgos St. corner, Circumferential Rd., Bacolod, Negros Occidental",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"G.F. Robinsons Place Roxas, Pueblo de Panay, Brgy. Lawa-an, Roxas, Capiz",,
BEAZ PHARMACY & MEDICAL CLINIC,pharmacy,"J. T. Bretaña St.,  Ilaya Pob., Barotac Nuevo, Iloilo",,
FARMACIA DORONILA,pharmacy,"Pavia Public  Market, Brgy. Purok II, Pavia, Iloilo",,
JHEMZ PHARMACY,pharmacy,"Poblacion, Barotac Viejo, Iloilo",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"UGF SM City Iloilo, Benigno Aquino Avenue, Brgy. Bolilao, Mandurriao District, Iloilo City, Iloilo",,
JDN-MK PHARMACY AND MEDICAL SUPPLIES,pharmacy,"Bangga Laurel, JJ Gonzaga St., Barangay Mansilingan, Bacolod, Negros Occidental",,
GAVER PHARMACY,pharmacy,"GAVER Building , Roxas Avenue, Poblacion, Kalibo, Aklan",,
ROSE PHARMACY,pharmacy,"J.C. Zulueta St., Brgy. Pob. South, Oton, Iloilo",,
3R'S SHOPPERS PHARMACY,pharmacy,"Abaca, Tobias Fornier, Antique",,
TRI O PHARMA INCORPORATED,pharmacy,"Lovecovemiel Real Estate Property Leasing, Brgy. San Angel, San Jose, Antique",,
978 PHARMACY,pharmacy,"Abelarde Street, Barangay Zone IV, Cadiz, Negros Occidental",,
SANDROVAN DRUGSTORE,pharmacy,"Barangay 1 Poblacion, Hinoba-an, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Door No. 4, Brgy. Poblacion Sur, Sigma, Capiz",,
JIP JAMES PHARMACY,pharmacy,"Cor. Locsin - V. Gustillo Sts., Barangay V (Pob.), San Carlos, Negros Occidental",,
Mercury Drug,pharmacy,"Cor. Valeria-Delgado Sts., Ed Ganzon, Iloilo City, Iloilo",,
M2N CORNER PHARMACY,pharmacy,"Brgy. Cabalabaguan (Mina Public Market), Mina, Iloilo",,
Mercury Drug,pharmacy,"Space No. 1054, 1055, 1057A & 1058A, First Floor, Ayala Malls Capitol Central, Gatuslao Street, Barangay 8, Bacolod, Negros Occidental",,
MERCURY DRUG ,pharmacy,"T.A. Fornier St., Barangay 2, San Jose, Antique",,
PRIMACURE PHARMACY,pharmacy,"Unit 1-1 Jose G. Aportadera Bldg. 36th Commission Civil St., Brgy. Fatima, Jaro, Iloilo City, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Lopues Annex Bldg., Lacson St., Mandalagan, Bacolod, Negros Occidental",,
ALICE DRUG STORE,pharmacy," G/F Hinigaran Framar G Bldg. 1, Rizal Street, Brgy. IV, Hinigaran, Negros Occidental",,
"HUA  KONG CHINESE DRUG & TRADING, INC.",pharmacy,"Savemore Market, Mabini Street, Barangay Zone 12, Talisay, Negros Occidental",,
SUPER K DRUG V,pharmacy,"Arnaldo Blvd., Roxas, Capiz",,
ST. VERONICA DRUG STORE,pharmacy,"Cabahug St., Brgy. Zone III																 	CABAHUG ST., BRGY. ZONE III, CADIZ CITY, NEGROS OCCIDENTAL																	 										CABAHUG ST., ZONE 3																				, Cadiz, Negros Occidental",,
I AM PHARMACY,pharmacy,"Brgy. Hanglid, President Roxas, Capiz",,
FARMACIA ROSELA,pharmacy,"FC Ledesma Ave., San Julio Subd., Brgy. II, San Carlos, Negros Occidental",,
CALATRAVA DRUGSTORE,pharmacy,"#17 Carbajosa Street, Brgy. Suba, Calatrava, Negros Occidental",,
FARMACIA CARMELLI,pharmacy,"Quezon St., Poblacion, Pilar, Capiz",,
8M'S DRUGSTORE,pharmacy,"Cambugnon St., Brgy. IV, Himamaylan, Negros Occidental",,
E.A PHARMACY,pharmacy,"Brgy. Balucuan , Dao, Capiz",,
"HUA KONG CHINESE DRUG & TRADING, INC.",pharmacy,"#67 Tindalo Ave., Bacolod, Negros Occidental",,
Health Aid Pharmacy,pharmacy,"Purok IV Gonzaga St., Pavia, Iloilo",,
Negros Grace Pharmacy,pharmacy,"Metro Plaza, Bacolod, Negros Occidental",,
EASTERN BASIC PHARMACY,pharmacy,"Mabini St., Poblacion, Kalibo, Aklan",,
NEGROS GRACE PHARMACY,pharmacy,"Prince Hypermart, Brgy. II-Poblacion, Himamaylan, Negros Occidental",,
MERCURY DRUG,pharmacy,"Quimpo Bldg., Archbishop Reyes St., Poblacion, Kalibo, Aklan",,
BOTIKA NI MAU,pharmacy,"Tabuc Sur, Panitan, Capiz",,
BOTIKA AMOR,pharmacy,"Bermejo St., Brgy.,Zone III Poblacion, Cabatuan, Iloilo",,
JEMESSA DRUG & GROCERY,pharmacy,"Yulo St., Binalbagan, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Merci Bldg., Guanzon St., Kabankalan, Negros Occidental",,
HOLISTIC HEALTH PHARMACLINICS CO.,pharmacy,"Ground Floor, RBG Bldg., #19 Jalandoni St., Brgy. Hipodromo, Iloilo City, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Bonifacio St., Brgy. Sta. Filomena, Iloilo City, Iloilo",,
FARMACIA STA. ELENA,pharmacy,"Brgy. Rumbang, Pototan, Iloilo",,
J. GONZALES PHARMACY,pharmacy,"Centro Norte, Pandan, Antique",,
Geebeth's Pharmacy,pharmacy,"Poblacion, Patnongon, Antique",,
GENERIKA DRUGSTORE,pharmacy,"Barangay Pob. Centro, Calinog, Iloilo",,
YELLOW CROSS PHARMACY AND CLINIC,pharmacy,"Barangay Jibolo, Janiuay, Iloilo",,
"VAXIMAX MARKETING VENTURES, INC.",pharmacy,"Rm. 304, AJL Annex Bldg., Gen. Luna St., Iloilo City, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"Cor. Verbena - Libertad St., Bacolod City, Bacolod, Negros Occidental",,
Mercury Drug,pharmacy,"Corner E. Lopez-Javellana Sts., Brgy. San Jose, Jaro, Iloilo City, Iloilo",,
JUSTICE CALIXTO O. ZALDIVAR MEMORIAL HOSPITAL PHARMACY,pharmacy,"Bagumbayan, Pandan, Antique",,
H AND S DRUG SAN CARLOS,pharmacy,"EUSEBIO, C-2 ROAD, BRGY. PALAMPAS, San Carlos, Negros Occidental",,
JMP DRUGSTORE,pharmacy,"Ambulong South, Manoc-Manoc, Boracay Island, Malay, Aklan",,
ROSE PHARMACY,pharmacy,"G/F Gaisano Capitol Oton, J.C. Zulueta St., Oton, Iloilo",,
SEBASTE COMMUNITY HOSPITAL PHARMACY,pharmacy,"Poblacion, Sebaste, Antique",,
INIGO'S PHARMACY,pharmacy,"BARANGAY 5 (POB.), Kabankalan, Negros Occidental",,
YONGQUE DRUGSTORE,pharmacy,"Jinalinan, Barbaza, Antique",,
ROSE PHARMACY,pharmacy,"Plazuela de Iloilo, Diversion Road, Barangay San Rafael, Mandurriao, Iloilo City, Iloilo",,
Farmacia Natividad ,pharmacy,"Brgy. Rumbang, Pototan, Iloilo",,
MERCURY DRUG,pharmacy,"Jetty Port, Caticlan, Malay, Aklan",,
 THE GENERICS PHARMACY,pharmacy,"Poblacion Ilaya, Maayon, Capiz",,
J. BELUSO DRUGSTORE,pharmacy,"Osmeña St., Barangay  Poblacion  Centro, Calinog, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"888 China Town Mall Annex Bldg., Barangay 8, Bacolod, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Poblacion, Banate, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"Zone-IV, Brgy. Balabag Proper, Boracay Island, Malay, Aklan",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"R.J. PE Commercial Bldg., along Gov. Villavert St., cor. Salazar St., Barangay 5, San Jose, Antique",,
FASTLANE DRUGSTORE & MEDICAL CLINIC ,pharmacy,"2-C Lopez Jaena St., Brgy. San Isidro, Jaro, Iloilo City, Iloilo",,
 GREEN HAUS PHARMACY,pharmacy,"Remegio Street, Purok III, Pavia, Iloilo",,
  ONE GENESIS  PHARMACY,pharmacy,"#254 Lacson St., Brgy. II (Pob), Manapla, Negros Occidental",,
LINGPAU DRUGSTORE,pharmacy,"Poblacion (Elizalde), President Roxas, Capiz",,
CALATRAVA MUNICIPAL HOSPITAL PHARMACY,pharmacy,"Minglanilla Street, Suba, Calatrava, Negros Occidental",,
Mercury Drug,pharmacy,"Rizal St., Guimbal, Iloilo",,
MERCURY DRUG ,pharmacy,"E. Lizares Bldg., Mabini St., Brgy. Zone 4-A, Talisay, Negros Occidental",,
NEGROS GRACE PHARMACY,pharmacy,"Lopue's San Sebastian Bldg., Brgy. Gargato, Hinigaran, Negros Occidental",,
SUPER K DRUG,pharmacy,"Simeon Aguilar St., Passi, Iloilo",,
JTA PHARMACY,pharmacy,"Brgy. Poblacion, New Washington, Aklan",,
SARENA PHARMACY AND GENERAL MERCHANDISING CO.,pharmacy,"Nerio Salcedo St., Sara, Iloilo",,
SEMIRARA DRUGSTORE,pharmacy,"Semirara, Caluya, Antique",,
CHME BOTIKA MART,pharmacy,"Lot 62 Blk 3 Woodside Subdivision, Brgy. Alijis, Bacolod, Negros Occidental",,
WATSONS PERSONAL CARE STORES (PHILS) INC.,pharmacy,"Supermarket Area SM City Bacolod, Reclamation Area, Bacolod, Negros Occidental",,
SINCERE DRUG STORE,pharmacy,"Libertad St., Barangay 40, Bacolod, Negros Occidental",,
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"Simeon Aguilar St., Passi, Iloilo",,
F. A. F. PHARMACY,pharmacy,"Mabini St., Poblacion, , Kalibo, Aklan",,
MERCURY DRUG ,pharmacy,"Araneta St., Purok San Miguel, Brgy. Sum-ag, Bacolod, Negros Occidental",,
JOMICAR PHARMACY,pharmacy,"Corner Rizal Libo-on Sts., Guimbal, Iloilo",,
IHDC PHARMACY,pharmacy,"Inday Leah, San Miguel, Jordan, Guimaras",,
EDFRAGENE PHARMACY,pharmacy,"Sitio Malbog, Brgy. Tingui-an, Balasan, Iloilo",,
WESTMED PHARMACY,pharmacy,"Zone 3 , BRGY. AGANAN, Pavia, Iloilo",,
MERCURY DRUG,pharmacy,"M.H. Del Pilar St., Molo, Iloilo City, Iloilo",,
MEDSSAVE DRUGSTORE,pharmacy,"Prince Hypermart Sagay, National Highway, Brgy. Poblacion II, Sagay, Negros Occidental",,
AMBEX PHARMA,pharmacy,"Arnaldo Blvd., Brgy. Tanque, Roxas, Capiz",,
NEGROS GRACE PHARMACY ,pharmacy,"Gaisano City Mall Araneta St., Singcang-Airport, Bacolod, Negros Occidental",,
RAYJ PHARMACY,pharmacy,"Sitio Carmencian, Brgy. Hacienda Fe, Escalante, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"G/F Main Entrance, New City Mall Dela Rama Centre, Luzuriaga St., Brgy. 12, Bacolod, Negros Occidental",,
NANING PHARMACY,pharmacy,"Villareal Highway,Pob. Tabuc, Mambusao, Capiz",,
A & M PHARMACY,pharmacy,"Villareal Highway, Poblacion Tabuc, Mambusao, Capiz",,
NEGROS GRACE PHARMACY,pharmacy,"Lot 25, Blk. 15, De Leon St., Brgy. 2, Victorias, Negros Occidental",,
BOTIKA ILONGGO,pharmacy,"Luna Street, Barangay Bantud, La Paz, Iloilo City, Iloilo",,
UMALI DRUGSTORE,pharmacy,"Sto. Rosario, Buenavista, Guimaras",,
MERCURY DRUG,pharmacy,"Barangay CC EL, 98 St., Jaro, Iloilo City, Iloilo",,
RABBI PHARMACY,pharmacy,"Brgy. Poblacion, Tabuc, Maayon, Capiz",,
FAMILYHEALTH & BEAUTY CORP,pharmacy,"GF. G-33 & 34 Gaisano City Mall, Luna St., Barangay Luna, District of La Paz, Iloilo City, Iloilo",,
P & R DRUGSTORE,pharmacy,"Barangay Paraiso, Sagay, Negros Occidental",,
LILIAS3 PHARMACY,pharmacy,"Barangay 2 - Poblacion, Moises Padilla, Negros Occidental",,
NECA PHARMACY,pharmacy,"Barangay San Antonio, Ajuy, Iloilo",,
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"Puregold Jaro El 98 Road corner Cuartero St., Barangay Cuartero, Iloilo City, Iloilo",,
HYDEN FYTH PHARMACY,pharmacy,"Brgy. Bato, Sagay City, Sagay, Negros Occidental",,
ROSE PHARMACY,pharmacy,"Gaisano Grand Mall of Antique, Bagumbayan St., Brgy. 8, San Jose, Antique",,
CLAVAREN BOTICA,pharmacy,"Bangga Sawmill, Brgy. Bata, Bacolod, Negros Occidental",,
MGD PHARMACY,pharmacy,"Bermejo St., Cabatuan, Iloilo",,
DMG PHARMACY,pharmacy,"Barangay Mc Lain, Buenavista, Guimaras",,
THE GENERICS PHARMACY,pharmacy,"Suante Dominador Bldg., J. Magno Street, Brgy. Poblacion, Kalibo, Aklan",,
MERCURY DRUG,pharmacy,"RBV Bldg., Arnaldo Blvd., Brgy. Tanque, Roxas, Capiz",,
FLORTON DRUGSTORE,pharmacy,"San Roque St., Loctugan, Roxas, Capiz",,
VINCOY DRUGSTORE,pharmacy,"Barangay Balingasag, Bago, Negros Occidental",,
BOTIKA SA PAROKYA,pharmacy,"Atienza Ave., Brgy. V, San Carlos, Negros Occidental",,
FARMACIA FRANITA,pharmacy,"Roxas Street, Brgy. Pob 1, Sagay, Negros Occidental",,
ACEL PHARMACY,pharmacy,"Atabay, Brgy. 2, San Jose, Antique",,
NEGROS GRACE PHARMACY,pharmacy,"Magallanes Street, Brgy. Sto. Rosario, Binalbagan, Binalbagan, Negros Occidental",,
JRA DRUGSTORE,pharmacy,"Poblacion, Banate, Iloilo",,
BOTIKA SA PAROKYA,pharmacy,"Atienza Ave., Brgy V, San Carlos, Negros Occidental",,
DISTRIPHIL PHARMACY,pharmacy,"Fast Logistics Warehouse Compound, Brgy. Lapuz Norte, Lapuz, Iloilo City, Iloilo",,
NAZ PHARMA,pharmacy,"STALL NO. 11 & 12, NEW PUBLIC MARKET BUILDING, Oton, Iloilo",,
THE GENERICS PHARMACY,pharmacy,"San Jose St., Pototan, Iloilo",,
NEGROS GRACE PHARMACY,pharmacy,"V.S. Ong & Sons Bldg., 3rd Araneta St., Brgy. Poblacion, Bago, Negros Occidental",,
THE GENERICS PHARMACY,pharmacy,"Elisa Bldg., Kapitan Sabi Corner Mabini St., Talisay, Negros Occidental",,
GREEN LIVING PHARMACY ,pharmacy,"St. Teresa Residences I, Rosario Doña Juliana St., Barangay 33, Bacolod, Negros Occidental",,
SOUTH STAR DRUG,pharmacy,"Robinson's Supermarket Bacolod, Lacson St., Brgy. Mandalagan, Bacolod, Negros Occidental",,
The Generics Pharmacy,pharmacy,"San Jose St., Pototan, Iloilo",,
MERCURY DRUG,pharmacy,"Gov. Villavert St., San Jose, Antique",,
WALK IN PHARMACY,pharmacy,"119 Brgy. Ungka, Jaro, Iloilo City, Iloilo",,
MERCURY DRUG,pharmacy,"Immaculate Heart of Mary Avenue, Pueblo De Panay, Brgy. Lawa-an, Roxas, Capiz",,
GALT'Z MEDICAL CLINIC AND PHARMACY,pharmacy,"New Site, Jordan, Guimaras",,
